,hotel,country,arrival_date,total_guests,total_stays
558,Resort Hotel,PRT,2015-07-20,1,1
559,Resort Hotel,PRT,2015-07-20,4,3
560,Resort Hotel,PRT,2015-07-20,2,4
561,Resort Hotel,PRT,2015-07-20,2,4
562,Resort Hotel,POL,2015-07-20,2,4
563,Resort Hotel,PRT,2015-07-20,2,4
564,Resort Hotel,PRT,2015-07-20,2,4
565,Resort Hotel,NOR,2015-07-20,2,4
566,Resort Hotel,PRT,2015-07-20,2,4
567,Resort Hotel,PRT,2015-07-20,4,5
568,Resort Hotel,ESP,2015-07-20,2,5
569,Resort Hotel,PRT,2015-07-20,2,5
570,Resort Hotel,PRT,2015-07-20,4,6
571,Resort Hotel,PRT,2015-07-20,2,6
572,Resort Hotel,PRT,2015-07-20,2,6
573,Resort Hotel,GBR,2015-07-20,2,7
574,Resort Hotel,PRT,2015-07-20,3,7
575,Resort Hotel,GBR,2015-07-20,4,7
576,Resort Hotel,PRT,2015-07-20,2,7
577,Resort Hotel,ESP,2015-07-20,2,7
578,Resort Hotel,ESP,2015-07-20,2,7
579,Resort Hotel,PRT,2015-07-20,3,7
580,Resort Hotel,PRT,2015-07-20,2,7
581,Resort Hotel,PRT,2015-07-20,3,7
582,Resort Hotel,PRT,2015-07-20,2,9
583,Resort Hotel,PRT,2015-07-20,2,9
584,Resort Hotel,PRT,2015-07-20,3,10
585,Resort Hotel,PRT,2015-07-20,2,10
586,Resort Hotel,PRT,2015-07-20,2,10
587,Resort Hotel,PRT,2015-07-20,2,11
588,Resort Hotel,PRT,2015-07-20,2,11
589,Resort Hotel,PRT,2015-07-21,2,2
590,Resort Hotel,PRT,2015-07-21,1,2
591,Resort Hotel,PRT,2015-07-21,2,3
592,Resort Hotel,PRT,2015-07-21,4,4
593,Resort Hotel,PRT,2015-07-21,2,4
594,Resort Hotel,PRT,2015-07-21,3,5
595,Resort Hotel,PRT,2015-07-21,3,6
596,Resort Hotel,IRL,2015-07-21,2,7
597,Resort Hotel,CHE,2015-07-21,3,7
598,Resort Hotel,PRT,2015-07-21,2,8
599,Resort Hotel,IRL,2015-07-21,3,9
600,Resort Hotel,GBR,2015-07-21,2,10
601,Resort Hotel,ESP,2015-07-22,2,1
602,Resort Hotel,PRT,2015-07-22,2,4
603,Resort Hotel,PRT,2015-07-22,2,4
604,Resort Hotel,FRA,2015-07-22,3,4
605,Resort Hotel,PRT,2015-07-22,4,4
606,Resort Hotel,PRT,2015-07-22,2,4
607,Resort Hotel,PRT,2015-07-22,2,5
608,Resort Hotel,PRT,2015-07-23,2,1
609,Resort Hotel,PRT,2015-07-23,2,1
610,Resort Hotel,PRT,2015-07-23,1,1
611,Resort Hotel,ESP,2015-07-23,2,3
612,Resort Hotel,PRT,2015-07-23,2,3
613,Resort Hotel,PRT,2015-07-23,2,3
614,Resort Hotel,ESP,2015-07-23,2,3
615,Resort Hotel,PRT,2015-07-23,4,4
616,Resort Hotel,PRT,2015-07-23,2,4
617,Resort Hotel,CN,2015-07-23,2,5
618,Resort Hotel,PRT,2015-07-23,2,6
619,Resort Hotel,PRT,2015-07-23,2,4
620,Resort Hotel,ROU,2015-07-23,3,8
621,Resort Hotel,ESP,2015-07-24,2,2
622,Resort Hotel,BRA,2015-07-24,2,2
623,Resort Hotel,PRT,2015-07-24,2,1
624,Resort Hotel,ESP,2015-07-24,2,2
625,Resort Hotel,ESP,2015-07-24,2,2
626,Resort Hotel,ESP,2015-07-24,2,2
627,Resort Hotel,PRT,2015-07-24,2,2
628,Resort Hotel,ESP,2015-07-24,2,2
629,Resort Hotel,PRT,2015-07-24,4,2
630,Resort Hotel,ESP,2015-07-24,2,2
631,Resort Hotel,BRA,2015-07-24,2,2
632,Resort Hotel,PRT,2015-07-24,2,2
633,Resort Hotel,PRT,2015-07-24,2,2
634,Resort Hotel,RUS,2015-07-24,3,3
635,Resort Hotel,PRT,2015-07-24,2,2
636,Resort Hotel,ESP,2015-07-24,2,2
637,Resort Hotel,PRT,2015-07-24,2,3
638,Resort Hotel,PRT,2015-07-24,2,4
639,Resort Hotel,SVN,2015-07-24,2,4
640,Resort Hotel,PRT,2015-07-24,2,4
641,Resort Hotel,ALB,2015-07-24,2,4
642,Resort Hotel,GBR,2015-07-24,2,5
643,Resort Hotel,GBR,2015-07-24,2,5
644,Resort Hotel,PRT,2015-07-24,2,7
645,Resort Hotel,PRT,2015-07-24,2,7
646,Resort Hotel,PRT,2015-07-24,2,7
647,Resort Hotel,PRT,2015-07-24,4,8
648,Resort Hotel,PRT,2015-07-24,2,8
649,Resort Hotel,ESP,2015-07-24,2,9
650,Resort Hotel,GBR,2015-07-24,2,10
651,Resort Hotel,PRT,2015-07-24,2,10
652,Resort Hotel,PRT,2015-07-24,3,14
653,Resort Hotel,PRT,2015-07-25,2,3
654,Resort Hotel,ESP,2015-07-25,2,1
655,Resort Hotel,ESP,2015-07-25,2,1
656,Resort Hotel,ESP,2015-07-25,2,1
657,Resort Hotel,PRT,2015-07-25,2,1
658,Resort Hotel,PRT,2015-07-25,2,2
659,Resort Hotel,PRT,2015-07-25,2,2
660,Resort Hotel,PRT,2015-07-25,2,2
661,Resort Hotel,PRT,2015-07-25,2,2
662,Resort Hotel,ESP,2015-07-25,2,2
663,Resort Hotel,PRT,2015-07-25,2,3
664,Resort Hotel,GBR,2015-07-25,2,4
665,Resort Hotel,PRT,2015-07-25,2,5
666,Resort Hotel,ESP,2015-07-25,3,5
667,Resort Hotel,ESP,2015-07-25,2,5
668,Resort Hotel,PRT,2015-07-25,2,5
669,Resort Hotel,PRT,2015-07-25,4,5
670,Resort Hotel,PRT,2015-07-25,4,5
671,Resort Hotel,IRL,2015-07-25,2,6
672,Resort Hotel,PRT,2015-07-25,2,6
673,Resort Hotel,PRT,2015-07-25,2,7
674,Resort Hotel,PRT,2015-07-25,2,7
675,Resort Hotel,PRT,2015-07-25,2,7
676,Resort Hotel,PRT,2015-07-25,2,7
677,Resort Hotel,PRT,2015-07-25,2,7
678,Resort Hotel,PRT,2015-07-25,2,7
679,Resort Hotel,PRT,2015-07-25,2,7
680,Resort Hotel,PRT,2015-07-25,2,7
681,Resort Hotel,PRT,2015-07-25,1,8
682,Resort Hotel,GBR,2015-07-25,3,8
683,Resort Hotel,GBR,2015-07-25,2,8
684,Resort Hotel,PRT,2015-07-25,2,9
685,Resort Hotel,PRT,2015-07-25,1,9
686,Resort Hotel,PRT,2015-07-25,2,9
687,Resort Hotel,PRT,2015-07-25,2,10
688,Resort Hotel,IRL,2015-07-25,2,12
689,Resort Hotel,PRT,2015-07-25,2,14
690,Resort Hotel,PRT,2015-07-25,2,7
691,Resort Hotel,PRT,2015-07-25,3,7
692,Resort Hotel,PRT,2015-07-25,3,7
693,Resort Hotel,PRT,2015-07-25,2,7
694,Resort Hotel,PRT,2015-07-26,2,4
695,Resort Hotel,PRT,2015-07-26,2,5
696,Resort Hotel,ESP,2015-07-26,2,3
697,Resort Hotel,CN,2015-07-26,2,3
698,Resort Hotel,PRT,2015-07-26,3,6
699,Resort Hotel,PRT,2015-07-26,2,6
700,Resort Hotel,PRT,2015-07-26,3,5
701,Resort Hotel,PRT,2015-07-26,3,6
702,Resort Hotel,PRT,2015-07-26,2,6
703,Resort Hotel,ESP,2015-07-26,4,7
704,Resort Hotel,RUS,2015-07-26,2,2
705,Resort Hotel,PRT,2015-07-26,2,7
706,Resort Hotel,PRT,2015-07-26,2,8
707,Resort Hotel,PRT,2015-07-26,2,8
708,Resort Hotel,GBR,2015-07-26,2,7
709,Resort Hotel,PRT,2015-07-27,4,2
710,Resort Hotel,PRT,2015-07-27,2,2
711,Resort Hotel,PRT,2015-07-27,4,2
712,Resort Hotel,PRT,2015-07-27,1,2
713,Resort Hotel,PRT,2015-07-27,2,2
714,Resort Hotel,PRT,2015-07-27,2,3
715,Resort Hotel,PRT,2015-07-27,2,3
716,Resort Hotel,ESP,2015-07-27,2,3
717,Resort Hotel,PRT,2015-07-27,2,3
718,Resort Hotel,PRT,2015-07-27,2,4
719,Resort Hotel,ESP,2015-07-27,2,4
720,Resort Hotel,PRT,2015-07-27,2,4
721,Resort Hotel,ESP,2015-07-27,2,4
722,Resort Hotel,PRT,2015-07-27,2,4
723,Resort Hotel,ESP,2015-07-27,2,4
724,Resort Hotel,PRT,2015-07-27,3,4
725,Resort Hotel,ESP,2015-07-27,2,4
726,Resort Hotel,PRT,2015-07-27,2,4
727,Resort Hotel,PRT,2015-07-27,2,4
728,Resort Hotel,PRT,2015-07-27,2,4
729,Resort Hotel,PRT,2015-07-27,3,4
730,Resort Hotel,PRT,2015-07-27,2,4
731,Resort Hotel,PRT,2015-07-27,2,4
732,Resort Hotel,PRT,2015-07-27,2,5
733,Resort Hotel,PRT,2015-07-27,2,5
734,Resort Hotel,PRT,2015-07-27,2,5
735,Resort Hotel,PRT,2015-07-27,2,5
736,Resort Hotel,PRT,2015-07-27,2,5
737,Resort Hotel,PRT,2015-07-27,3,6
738,Resort Hotel,ESP,2015-07-27,2,6
739,Resort Hotel,PRT,2015-07-27,2,6
740,Resort Hotel,PRT,2015-07-27,2,7
741,Resort Hotel,PRT,2015-07-27,2,7
742,Resort Hotel,PRT,2015-07-27,2,7
743,Resort Hotel,PRT,2015-07-27,2,7
744,Resort Hotel,GBR,2015-07-27,2,7
745,Resort Hotel,GBR,2015-07-27,2,7
746,Resort Hotel,GBR,2015-07-28,3,1
747,Resort Hotel,USA,2015-07-28,3,1
748,Resort Hotel,PRT,2015-07-28,2,2
749,Resort Hotel,PRT,2015-07-28,4,3
750,Resort Hotel,PRT,2015-07-28,2,3
751,Resort Hotel,ESP,2015-07-28,2,4
752,Resort Hotel,RUS,2015-07-28,2,4
753,Resort Hotel,PRT,2015-07-28,2,4
754,Resort Hotel,PRT,2015-07-28,2,5
755,Resort Hotel,PRT,2015-07-28,2,5
756,Resort Hotel,ESP,2015-07-28,2,5
757,Resort Hotel,NOR,2015-07-28,2,6
758,Resort Hotel,PRT,2015-07-28,2,8
759,Resort Hotel,USA,2015-07-28,2,10
760,Resort Hotel,PRT,2015-07-29,2,4
761,Resort Hotel,PRT,2015-07-29,2,4
762,Resort Hotel,PRT,2015-07-29,2,5
763,Resort Hotel,GBR,2015-07-29,2,5
764,Resort Hotel,PRT,2015-07-29,2,5
765,Resort Hotel,PRT,2015-07-29,3,5
766,Resort Hotel,PRT,2015-07-29,2,5
767,Resort Hotel,PRT,2015-07-29,4,1
768,Resort Hotel,PRT,2015-07-29,2,5
769,Resort Hotel,PRT,2015-07-29,2,5
770,Resort Hotel,GBR,2015-07-29,2,5
771,Resort Hotel,PRT,2015-07-29,2,5
772,Resort Hotel,PRT,2015-07-29,2,5
773,Resort Hotel,GBR,2015-07-29,2,7
774,Resort Hotel,PRT,2015-07-29,2,7
775,Resort Hotel,PRT,2015-07-29,2,7
776,Resort Hotel,GBR,2015-07-29,2,6
777,Resort Hotel,PRT,2015-07-29,2,7
778,Resort Hotel,PRT,2015-07-29,2,8
779,Resort Hotel,PRT,2015-07-30,2,1
780,Resort Hotel,ESP,2015-07-30,1,1
781,Resort Hotel,PRT,2015-07-30,1,1
782,Resort Hotel,PRT,2015-07-30,2,1
783,Resort Hotel,GBR,2015-07-30,2,2
784,Resort Hotel,PRT,2015-07-30,4,3
785,Resort Hotel,PRT,2015-07-30,2,3
786,Resort Hotel,PRT,2015-07-30,2,3
787,Resort Hotel,PRT,2015-07-30,2,3
788,Resort Hotel,ESP,2015-07-30,4,3
789,Resort Hotel,BRA,2015-07-30,3,4
790,Resort Hotel,PRT,2015-07-30,2,3
791,Resort Hotel,PRT,2015-07-30,2,3
792,Resort Hotel,PRT,2015-07-30,2,4
793,Resort Hotel,PRT,2015-07-30,2,4
794,Resort Hotel,PRT,2015-07-30,2,5
795,Resort Hotel,PRT,2015-07-30,2,9
796,Resort Hotel,CHE,2015-07-30,2,9
797,Resort Hotel,CHE,2015-07-30,2,9
798,Resort Hotel,PRT,2015-07-30,2,7
799,Resort Hotel,PRT,2015-07-31,4,1
800,Resort Hotel,PRT,2015-07-31,2,1
801,Resort Hotel,PRT,2015-07-31,2,1
802,Resort Hotel,PRT,2015-07-31,2,1
803,Resort Hotel,PRT,2015-07-31,1,2
804,Resort Hotel,PRT,2015-07-31,2,2
805,Resort Hotel,PRT,2015-07-31,2,2
806,Resort Hotel,PRT,2015-07-31,2,2
807,Resort Hotel,PRT,2015-07-31,2,2
808,Resort Hotel,PRT,2015-07-31,2,2
809,Resort Hotel,PRT,2015-07-31,2,2
810,Resort Hotel,PRT,2015-07-31,2,2
811,Resort Hotel,PRT,2015-07-31,4,2
812,Resort Hotel,PRT,2015-07-31,2,2
813,Resort Hotel,PRT,2015-07-31,2,3
814,Resort Hotel,PRT,2015-07-31,2,3
815,Resort Hotel,PRT,2015-07-31,2,3
816,Resort Hotel,PRT,2015-07-31,2,3
817,Resort Hotel,PRT,2015-07-31,2,3
818,Resort Hotel,PRT,2015-07-31,2,3
819,Resort Hotel,IRL,2015-07-31,1,4
820,Resort Hotel,PRT,2015-07-31,4,4
821,Resort Hotel,PRT,2015-07-31,2,4
822,Resort Hotel,NLD,2015-07-31,1,5
823,Resort Hotel,BEL,2015-07-31,2,6
824,Resort Hotel,IRL,2015-07-31,2,10
825,Resort Hotel,PRT,2015-08-01,2,2
826,Resort Hotel,PRT,2015-08-01,2,3
827,Resort Hotel,PRT,2015-08-01,2,3
828,Resort Hotel,PRT,2015-08-01,2,1
829,Resort Hotel,PRT,2015-08-01,2,1
830,Resort Hotel,PRT,2015-08-01,2,1
831,Resort Hotel,PRT,2015-08-01,2,1
832,Resort Hotel,PRT,2015-08-01,2,1
833,Resort Hotel,PRT,2015-08-01,4,1
834,Resort Hotel,PRT,2015-08-01,2,1
835,Resort Hotel,PRT,2015-08-01,2,1
836,Resort Hotel,PRT,2015-08-01,4,5
837,Resort Hotel,ESP,2015-08-01,2,7
838,Resort Hotel,PRT,2015-08-01,2,6
839,Resort Hotel,PRT,2015-08-01,4,7
840,Resort Hotel,PRT,2015-08-01,4,7
841,Resort Hotel,PRT,2015-08-01,2,7
842,Resort Hotel,PRT,2015-08-01,2,7
843,Resort Hotel,PRT,2015-08-01,2,7
844,Resort Hotel,PRT,2015-08-01,3,7
845,Resort Hotel,PRT,2015-08-01,3,7
846,Resort Hotel,PRT,2015-08-01,2,8
847,Resort Hotel,PRT,2015-08-01,2,8
848,Resort Hotel,PRT,2015-08-01,2,9
849,Resort Hotel,PRT,2015-08-01,4,10
850,Resort Hotel,PRT,2015-08-01,3,10
851,Resort Hotel,PRT,2015-08-01,4,14
852,Resort Hotel,PRT,2015-08-01,1,14
853,Resort Hotel,PRT,2015-08-02,2,1
854,Resort Hotel,PRT,2015-08-02,2,2
855,Resort Hotel,PRT,2015-08-02,2,5
856,Resort Hotel,PRT,2015-08-02,2,5
857,Resort Hotel,PRT,2015-08-02,3,7
858,Resort Hotel,PRT,2015-08-02,3,6
859,Resort Hotel,PRT,2015-08-02,2,6
860,Resort Hotel,PRT,2015-08-02,2,7
861,Resort Hotel,ESP,2015-08-02,2,7
862,Resort Hotel,IRL,2015-08-02,2,9
863,Resort Hotel,PRT,2015-08-02,2,7
864,Resort Hotel,PRT,2015-08-02,2,14
865,Resort Hotel,PRT,2015-08-03,2,1
866,Resort Hotel,PRT,2015-08-03,2,2
867,Resort Hotel,PRT,2015-08-03,2,4
868,Resort Hotel,PRT,2015-08-03,2,5
869,Resort Hotel,PRT,2015-08-03,4,5
870,Resort Hotel,IRL,2015-08-03,2,7
871,Resort Hotel,PRT,2015-08-03,2,7
872,Resort Hotel,GBR,2015-08-03,1,7
873,Resort Hotel,PRT,2015-08-03,2,7
874,Resort Hotel,PRT,2015-08-03,2,7
875,Resort Hotel,PRT,2015-08-04,2,1
876,Resort Hotel,PRT,2015-08-04,1,3
877,Resort Hotel,PRT,2015-08-04,2,3
878,Resort Hotel,PRT,2015-08-04,2,4
879,Resort Hotel,PRT,2015-08-04,2,4
880,Resort Hotel,PRT,2015-08-04,2,4
881,Resort Hotel,ESP,2015-08-04,2,5
882,Resort Hotel,PRT,2015-08-04,2,6
883,Resort Hotel,ESP,2015-08-04,2,7
884,Resort Hotel,ESP,2015-08-04,2,7
885,Resort Hotel,PRT,2015-08-04,2,7
886,Resort Hotel,RUS,2015-08-04,2,10
887,Resort Hotel,PRT,2015-08-05,2,1
888,Resort Hotel,ESP,2015-08-05,2,1
889,Resort Hotel,PRT,2015-08-05,2,1
890,Resort Hotel,PRT,2015-08-05,2,3
891,Resort Hotel,PRT,2015-08-05,2,4
892,Resort Hotel,ESP,2015-08-05,2,4
893,Resort Hotel,PRT,2015-08-05,2,4
894,Resort Hotel,PRT,2015-08-05,2,5
895,Resort Hotel,PRT,2015-08-05,2,5
896,Resort Hotel,PRT,2015-08-05,3,4
897,Resort Hotel,PRT,2015-08-05,2,7
898,Resort Hotel,PRT,2015-08-05,2,8
899,Resort Hotel,PRT,2015-08-06,1,1
900,Resort Hotel,FRA,2015-08-06,2,1
901,Resort Hotel,PRT,2015-08-06,2,3
902,Resort Hotel,PRT,2015-08-06,2,3
903,Resort Hotel,ESP,2015-08-06,4,3
904,Resort Hotel,PRT,2015-08-06,2,4
905,Resort Hotel,GBR,2015-08-06,2,5
906,Resort Hotel,PRT,2015-08-06,2,5
907,Resort Hotel,PRT,2015-08-06,3,4
908,Resort Hotel,ROU,2015-08-06,2,6
909,Resort Hotel,RUS,2015-08-06,2,8
910,Resort Hotel,ESP,2015-08-06,2,8
911,Resort Hotel,IRL,2015-08-06,4,10
912,Resort Hotel,PRT,2015-08-07,2,1
913,Resort Hotel,PRT,2015-08-07,4,2
914,Resort Hotel,IND,2015-08-07,3,2
915,Resort Hotel,PRT,2015-08-07,2,2
916,Resort Hotel,PRT,2015-08-07,2,2
917,Resort Hotel,GBR,2015-08-07,2,2
918,Resort Hotel,PRT,2015-08-07,2,3
919,Resort Hotel,PRT,2015-08-07,2,3
920,Resort Hotel,PRT,2015-08-07,4,4
921,Resort Hotel,PRT,2015-08-07,2,4
922,Resort Hotel,PRT,2015-08-07,2,4
923,Resort Hotel,PRT,2015-08-07,2,4
924,Resort Hotel,ESP,2015-08-07,2,4
925,Resort Hotel,IRL,2015-08-07,2,5
926,Resort Hotel,PRT,2015-08-07,2,6
927,Resort Hotel,PRT,2015-08-07,4,7
928,Resort Hotel,PRT,2015-08-07,3,7
929,Resort Hotel,PRT,2015-08-07,2,7
930,Resort Hotel,PRT,2015-08-07,2,7
931,Resort Hotel,PRT,2015-08-07,2,7
932,Resort Hotel,NLD,2015-08-07,2,9
933,Resort Hotel,CHN,2015-08-08,2,1
934,Resort Hotel,PRT,2015-08-08,2,1
935,Resort Hotel,PRT,2015-08-08,2,2
936,Resort Hotel,CHE,2015-08-08,2,2
937,Resort Hotel,ESP,2015-08-08,2,2
938,Resort Hotel,PRT,2015-08-08,4,2
939,Resort Hotel,PRT,2015-08-08,2,3
940,Resort Hotel,USA,2015-08-08,2,3
941,Resort Hotel,ESP,2015-08-08,2,4
942,Resort Hotel,FRA,2015-08-08,2,4
943,Resort Hotel,PRT,2015-08-08,2,4
944,Resort Hotel,PRT,2015-08-08,2,6
945,Resort Hotel,PRT,2015-08-08,2,7
946,Resort Hotel,PRT,2015-08-08,2,7
947,Resort Hotel,PRT,2015-08-08,2,7
948,Resort Hotel,PRT,2015-08-08,4,7
949,Resort Hotel,PRT,2015-08-08,4,7
950,Resort Hotel,PRT,2015-08-08,4,7
951,Resort Hotel,PRT,2015-08-08,2,7
952,Resort Hotel,PRT,2015-08-08,2,7
953,Resort Hotel,PRT,2015-08-08,2,7
954,Resort Hotel,PRT,2015-08-08,2,7
955,Resort Hotel,PRT,2015-08-08,2,7
956,Resort Hotel,IRL,2015-08-08,2,7
957,Resort Hotel,PRT,2015-08-08,2,7
958,Resort Hotel,PRT,2015-08-08,2,7
959,Resort Hotel,PRT,2015-08-08,1,8
960,Resort Hotel,FRA,2015-08-08,2,13
961,Resort Hotel,PRT,2015-08-09,2,1
962,Resort Hotel,PRT,2015-08-09,2,1
963,Resort Hotel,PRT,2015-08-09,2,1
964,Resort Hotel,PRT,2015-08-09,3,2
965,Resort Hotel,PRT,2015-08-09,2,2
966,Resort Hotel,FRA,2015-08-09,2,3
967,Resort Hotel,USA,2015-08-09,2,4
968,Resort Hotel,CN,2015-08-09,2,4
969,Resort Hotel,PRT,2015-08-09,2,5
970,Resort Hotel,PRT,2015-08-09,1,5
971,Resort Hotel,MEX,2015-08-09,2,6
972,Resort Hotel,PRT,2015-08-09,2,6
973,Resort Hotel,PRT,2015-08-09,2,6
974,Resort Hotel,PRT,2015-08-09,2,6
975,Resort Hotel,ESP,2015-08-09,3,6
976,Resort Hotel,GBR,2015-08-09,2,7
977,Resort Hotel,PRT,2015-08-09,2,7
978,Resort Hotel,PRT,2015-08-09,4,7
979,Resort Hotel,GBR,2015-08-09,2,7
980,Resort Hotel,PRT,2015-08-09,2,7
981,Resort Hotel,GBR,2015-08-09,2,7
982,Resort Hotel,PRT,2015-08-09,2,14
983,Resort Hotel,PRT,2015-08-09,1,14
984,Resort Hotel,PRT,2015-08-10,3,3
985,Resort Hotel,PRT,2015-08-10,2,3
986,Resort Hotel,RUS,2015-08-10,2,3
987,Resort Hotel,PRT,2015-08-10,2,2
988,Resort Hotel,USA,2015-08-10,2,3
989,Resort Hotel,PRT,2015-08-10,2,5
990,Resort Hotel,ESP,2015-08-10,2,5
991,Resort Hotel,PRT,2015-08-10,2,5
992,Resort Hotel,ESP,2015-08-10,2,6
993,Resort Hotel,PRT,2015-08-10,2,6
994,Resort Hotel,PRT,2015-08-10,2,6
995,Resort Hotel,PRT,2015-08-10,2,6
996,Resort Hotel,PRT,2015-08-10,3,6
997,Resort Hotel,PRT,2015-08-10,2,6
998,Resort Hotel,PRT,2015-08-10,4,7
999,Resort Hotel,PRT,2015-08-10,4,7
1000,Resort Hotel,PRT,2015-08-10,2,7
1001,Resort Hotel,PRT,2015-08-10,2,7
1002,Resort Hotel,PRT,2015-08-10,2,8
1003,Resort Hotel,PRT,2015-08-10,2,8
1004,Resort Hotel,IRL,2015-08-10,2,11
1005,Resort Hotel,PRT,2015-08-11,2,2
1006,Resort Hotel,PRT,2015-08-11,2,2
1007,Resort Hotel,PRT,2015-08-11,2,2
1008,Resort Hotel,PRT,2015-08-11,2,3
1009,Resort Hotel,PRT,2015-08-11,2,3
1010,Resort Hotel,PRT,2015-08-11,1,3
1011,Resort Hotel,PRT,2015-08-11,2,4
1012,Resort Hotel,PRT,2015-08-11,2,4
1013,Resort Hotel,IRL,2015-08-11,2,4
1014,Resort Hotel,PRT,2015-08-11,2,4
1015,Resort Hotel,PRT,2015-08-11,2,5
1016,Resort Hotel,PRT,2015-08-11,2,5
1017,Resort Hotel,PRT,2015-08-11,2,5
1018,Resort Hotel,PRT,2015-08-11,3,5
1019,Resort Hotel,PRT,2015-08-11,2,5
1020,Resort Hotel,PRT,2015-08-11,2,6
1021,Resort Hotel,PRT,2015-08-11,2,7
1022,Resort Hotel,RUS,2015-08-11,2,7
1023,Resort Hotel,PRT,2015-08-11,2,7
1024,Resort Hotel,PRT,2015-08-11,2,5
1025,Resort Hotel,PRT,2015-08-11,2,5
1026,Resort Hotel,PRT,2015-08-11,2,7
1027,Resort Hotel,PRT,2015-08-11,3,10
1028,Resort Hotel,IRL,2015-08-11,3,10
1029,Resort Hotel,PRT,2015-08-11,2,12
1030,Resort Hotel,GBR,2015-08-11,4,12
1031,Resort Hotel,PRT,2015-08-11,2,7
1032,Resort Hotel,PRT,2015-08-11,2,7
1033,Resort Hotel,PRT,2015-08-12,1,1
1034,Resort Hotel,PRT,2015-08-12,2,1
1035,Resort Hotel,PRT,2015-08-12,2,1
1036,Resort Hotel,FRA,2015-08-12,2,3
1037,Resort Hotel,PRT,2015-08-12,2,3
1038,Resort Hotel,PRT,2015-08-12,2,4
1039,Resort Hotel,PRT,2015-08-12,2,4
1040,Resort Hotel,PRT,2015-08-12,2,7
1041,Resort Hotel,PRT,2015-08-12,2,8
1042,Resort Hotel,PRT,2015-08-12,1,10
1043,Resort Hotel,FRA,2015-08-12,2,10
1044,Resort Hotel,FRA,2015-08-12,2,10
1045,Resort Hotel,PRT,2015-08-12,2,5
1046,Resort Hotel,PRT,2015-08-12,2,14
1047,Resort Hotel,FRA,2015-08-13,2,1
1048,Resort Hotel,CN,2015-08-13,2,1
1049,Resort Hotel,IRL,2015-08-13,3,1
1050,Resort Hotel,PRT,2015-08-13,2,1
1051,Resort Hotel,PRT,2015-08-13,2,2
1052,Resort Hotel,PRT,2015-08-13,2,3
1053,Resort Hotel,ESP,2015-08-13,2,3
1054,Resort Hotel,PRT,2015-08-13,2,3
1055,Resort Hotel,RUS,2015-08-13,3,3
1056,Resort Hotel,PRT,2015-08-13,2,3
1057,Resort Hotel,ESP,2015-08-13,2,4
1058,Resort Hotel,GBR,2015-08-13,2,4
1059,Resort Hotel,PRT,2015-08-13,2,5
1060,Resort Hotel,PRT,2015-08-13,2,5
1061,Resort Hotel,ESP,2015-08-13,2,5
1062,Resort Hotel,PRT,2015-08-13,1,5
1063,Resort Hotel,PRT,2015-08-13,3,5
1064,Resort Hotel,PRT,2015-08-13,2,5
1065,Resort Hotel,PRT,2015-08-13,1,5
1066,Resort Hotel,PRT,2015-08-13,2,7
1067,Resort Hotel,CHE,2015-08-14,4,1
1068,Resort Hotel,PRT,2015-08-14,2,1
1069,Resort Hotel,PRT,2015-08-14,2,1
1070,Resort Hotel,PRT,2015-08-14,2,1
1071,Resort Hotel,CHN,2015-08-14,2,1
1072,Resort Hotel,ESP,2015-08-14,3,2
1073,Resort Hotel,ESP,2015-08-14,2,2
1074,Resort Hotel,PRT,2015-08-14,4,2
1075,Resort Hotel,PRT,2015-08-14,2,2
1076,Resort Hotel,ESP,2015-08-14,2,2
1077,Resort Hotel,PRT,2015-08-14,3,3
1078,Resort Hotel,PRT,2015-08-14,2,4
1079,Resort Hotel,PRT,2015-08-14,2,4
1080,Resort Hotel,PRT,2015-08-14,2,4
1081,Resort Hotel,PRT,2015-08-14,2,4
1082,Resort Hotel,PRT,2015-08-14,2,5
1083,Resort Hotel,ESP,2015-08-14,2,5
1084,Resort Hotel,PRT,2015-08-14,3,7
1085,Resort Hotel,PRT,2015-08-14,3,7
1086,Resort Hotel,PRT,2015-08-14,2,7
1087,Resort Hotel,NLD,2015-08-14,2,7
1088,Resort Hotel,NLD,2015-08-14,2,7
1089,Resort Hotel,PRT,2015-08-14,4,7
1090,Resort Hotel,PRT,2015-08-15,2,2
1091,Resort Hotel,PRT,2015-08-15,2,4
1092,Resort Hotel,PRT,2015-08-15,2,4
1093,Resort Hotel,USA,2015-08-15,4,4
1094,Resort Hotel,PRT,2015-08-15,2,4
1095,Resort Hotel,PRT,2015-08-15,2,5
1096,Resort Hotel,PRT,2015-08-15,2,5
1097,Resort Hotel,PRT,2015-08-15,3,5
1098,Resort Hotel,ESP,2015-08-15,3,5
1099,Resort Hotel,PRT,2015-08-15,2,5
1100,Resort Hotel,PRT,2015-08-15,2,5
1101,Resort Hotel,PRT,2015-08-15,2,5
1102,Resort Hotel,PRT,2015-08-15,2,6
1103,Resort Hotel,PRT,2015-08-15,3,6
1104,Resort Hotel,ESP,2015-08-15,2,6
1105,Resort Hotel,PRT,2015-08-15,2,6
1106,Resort Hotel,PRT,2015-08-15,3,7
1107,Resort Hotel,PRT,2015-08-15,2,7
1108,Resort Hotel,PRT,2015-08-15,2,7
1109,Resort Hotel,PRT,2015-08-15,2,7
1110,Resort Hotel,PRT,2015-08-15,2,7
1111,Resort Hotel,PRT,2015-08-15,2,7
1112,Resort Hotel,PRT,2015-08-15,3,7
